Algorithm,Time,Distance,Distance from Goal,Path Deviation,Original Distance from Goal,Search Space,Memory
OMPL LBTRRT,35.102919,69.65685424949237,0.0,-8.201010126776673,41.97618372363071,nan,208.896
OMPL LBTRRT,35.149885,93.31370849898475,0.0,-33.37258300203051,55.46169849544819,nan,27377.664
OMPL LBTRRT,35.170578,63.828427124746185,0.0,-16.34314575050763,45.39823785126467,nan,126869.504
OMPL LBTRRT,35.173326,118.31370849898474,0.0,-118.31370849898474,32.449961479175904,nan,66555.904
OMPL PRM,16.159596,99.2132034355964,0.0,-56.24264068711926,38.2099463490856,nan,2146.304
OMPL PRM,0.146442,11.414213562373096,0.0,-2.9289321881345245,8.48528137423857,nan,1052.672
OMPL PRM,19.181547,20.82842712474619,0.0,-4.34314575050762,14.212670403551895,nan,503.808
OMPL PRM,4.125934,85.89949493661166,0.0,-30.928932188134524,51.419840528729765,nan,757.76
OMPL PRM,0.91277,69.41421356237309,0.0,-25.372583002030495,29.120439557122072,nan,397.312
OMPL PRM,1.052127,197.65685424949237,0.0,-134.92893218813452,57.271284253105414,nan,208.896
OMPL PRM,6.678077,64.07106781186548,0.0,-45.514718625761425,17.804493814764857,nan,1691.648
OMPL PRM,0.250629,31.414213562373096,0.0,-8.786796564403566,22.627416997969522,nan,8.192
OMPL PRM,17.818618,102.55634918610401,0.0,-102.55634918610401,56.08029957123981,nan,5046.272
OMPL PRM,5.929481,67.89949493661165,0.0,-34.24264068711926,32.2490309931942,nan,4222.976
OMPL PRM,0.143412,108.41421356237309,0.0,-71.12994231491119,34.713109915419565,nan,1163.264
OMPL PRM,40.04612,100.79241716360382,0.0,-39.33657304088812,41.97618372363071,nan,1069.056
OMPL PRM,2.780419,127.89949493661165,0.0,-67.9583694396574,55.46169849544819,nan,638.976
OMPL PRM,0.166559,51.0,0.0,-3.5147186257614464,45.39823785126467,nan,1232.896
OMPL PRM,21.551579,96.41421356237309,0.0,-96.41421356237309,32.449961479175904,nan,58372.096
OMPL STRIDE,22.275355,123.45584412271567,0.0,-80.48528137423854,38.2099463490856,nan,6463.488
OMPL STRIDE,0.707085,145.07106781186548,0.0,-136.5857864376269,8.48528137423857,nan,626.688
OMPL STRIDE,15.996161,245.3137084989848,0.0,-228.8284271247462,14.212670403551895,nan,51232.768
OMPL STRIDE,0.901314,94.72792206135784,0.0,-39.75735931288071,51.419840528729765,nan,2514.944
OMPL STRIDE,0.86424,199.07106781186548,0.0,-155.0294372515229,29.120439557122072,nan,3534.848
OMPL STRIDE,1.044857,99.41421356237309,0.0,-36.68629150101525,57.271284253105414,nan,221.184
OMPL STRIDE,0.96651,76.07106781186548,0.0,-57.514718625761425,17.804493814764857,nan,733.184
OMPL STRIDE,0.159593,61.41421356237309,0.0,-38.78679656440356,22.627416997969522,nan,0.0
OMPL STRIDE,23.467117,214.9639900388577,0.0,-214.9639900388577,56.08029957123981,nan,6299.648
OMPL STRIDE,4.620693,71.89949493661165,0.0,-38.24264068711926,32.2490309931942,nan,11816.96
OMPL STRIDE,0.205672,59.0,0.0,-21.715728752538098,34.713109915419565,nan,770.048
OMPL STRIDE,2.499952,217.13556291411146,0.0,-155.67971879139577,41.97618372363071,nan,471.04
OMPL STRIDE,2.613798,176.142135623731,0.0,-116.20101012677677,55.46169849544819,nan,113287.168
OMPL STRIDE,0.546862,51.0,0.0,-3.5147186257614464,45.39823785126467,nan,2633.728
OMPL STRIDE,0.866723,104.65685424949237,0.0,-104.65685424949237,32.449961479175904,nan,446.464
